Sentence #,Word,Tag
,patients,O
,receiving,O
,remdesivir,O
,showed,O
,a,O
,faster,O
,time,O
,to,O
,clinical,O
,improvement,O
,the,O
,numbers,O
,weren't,O
,enough,O
,to,O
,be,O
,more,O
,than,O
,chance,O
,.,O
Sentence: 111,The,O
,race,O
,to,O
,stop,O
,COVID,O
,19,O
,Remdesivir,O
,shows,O
,some,O
,promise,O
,but,O
,there's,O
,still,O
,no,O
,proven,O
,treatment,O
,Last,O
,week,O
,",",O
,early,O
,data,O
,from,O
,a,O
,Chinese,O
,study,O
,was,O
,prematurely,O
,posted,O
,then,O
,removed,O
,from,O
,a,O
,World,O
,Health,O
,Organization,O
,website,O
,.,O
Sentence: 112,It,O
,did,O
,not,O
,appear,O
,to,O
,show,O
,any,O
,difference,O
,in,O
,outcomes,O
,between,O
,patients,O
,who,O
,got,O
,the,O
,drug,O
,and,O
,patients,O
,who,O
,didn't,O
,.,O
Sentence: 113,Another,O
,study,O
,not,O
,yet,O
,been,O
,peer,O
,reviewed,O
,found,O
,patients,O
,on,O
,a,O
,10,O
,day,O
,remdesivir,O
,treatment,O
,plan,O
,and,O
,a,O
,five,O
,day,O
,treatment,O
,plan,O
,showed,O
,"""",O
,similar,O
,improvement,O
,.,O
Sentence: 114,"""",O
,Gilead,O
,said,O
,.,O
Sentence: 115,A,O
,study,O
,published,O
,April,B-tim
,10,O
,in,O
,the,O
,New,O
,England,O
,Journal,O
,of,O
,Medicine,O
,found,O
,the,O
,majority,O
,of,O
,people,O
,who,O
,got,O
,the,O
,drug,O
,improved,O
,",",O
,but,O
,there,O
,was,O
,no,O
,control,O
,group,O
,.,O
Sentence: 116,This,O
,month,O
,",",O
,medical,O
,news,O
,site,O
,STAT,O
,reported,O
,early,O
,and,O
,incomplete,O
,results,O
,from,O
,a,O
,remdesivir,O
,study,O
,being,O
,conducted,O
,in,O
,Chicago,O
,.,O
Sentence: 117,The,O
,University,O
,of,O
,Chicago,O
,issued,O
,a,O
,statement,O
,saying,O
,that,O
,"""",O
,drawing,O
,any,O
,conclusions,O
,at,O
,this,O
,point,O
,is,O
,premature,O
,and,O
,scientifically,O
,unsound,O
,.,O
Sentence: 118,"""",O
,What,O
,is,O
,remdesivir,O
,?,O
,Gilead,O
,Sciences,O
,drug,O
,reportedly,O
,shows,O
,promise,O
,treating,O
,coronavirus,O
,Remdesivir,O
,is,O
,one,O
,of,O
,several,O
,drugs,O
,touted,O
,recently,O
,as,O
,possible,O
,coronavirus,O
,treatments,O
,.,O
Sentence: 119,Hydroxychloroquine,O
,",",O
,convalescent,O
,plasma,O
,and,O
,immuno,O
,modulators,O
,like,O
,tocilizumab,O
,have,O
,been,O
,given,O
,to,O
,patients,O
,with,O
,COVID,O
,19,O
,in,O
,clinical,O
,trials,O
,",",O
,but,O
,remdesivir,O
,is,O
,the,O
,only,O
,treatment,O
,that,O
,has,O
,been,O
,shown,O
,to,O
,have,O
,even,O
,a,O
,potential,O
,effect,O
,on,O
,the,O
,disease,O
,.,O
Sentence: 120,NASHVILLE,B-geo
,",",O
,Tenn,O
,.,O
Sentence: 121,Isaiah,O
,Whalum,O
,",",O
,46,O
,",",O
,said,O
,there,O
,are,O
,some,O
,parts,O
,of,O
,his,O
,hospitalization,O
,that,O
,he,O
,remembers,O
,and,O
,some,O
,he,O
,doesn't,O
,as,O
,he,O
,fought,O
,COVID,O
,19,O
,for,O
,53,O
,days,O
,.,O
Sentence: 122,However,O
,",",O
,he,O
,said,O
,he'd,O
,never,O
,forget,O
,the,O
,care,O
,he,O
,received,O
,from,O
,his,O
,medical,O
,team,O
,at,O
,Williamson,O
,Medical,O
,Center,O
,near,O
,Nashville,O
,",",O
,Tennessee,O
,",",O
,during,O
,those,O
,days,O
,.,O
Sentence: 123,"""",O
,One,O
,nurse,O
,would,O
,come,O
,into,O
,my,O
,room,O
,hold,O
,my,O
,hand,O
,and,O
,play,O
,music,O
,for,O
,me,O
,",",O
,"""",O
,Whalum,O
,said,O
,.,O
Sentence: 124,"""",O
,They,O
,took,O
,care,O
,of,O
,me,O
,like,O
,I,O
,was,O
,their,O
,family,O
,.,O
Sentence: 125,"""",O
,I,O
,didn't,O
,realize,O
,how,O
,sick,O
,I,O
,was,O
,.,O
Sentence: 126,"""",O
,He,O
,said,O
,he,O
,was,O
,a,O
,little,O
,hazy,O
,about,O
,how,O
,long,O
,he,O
,had,O
,been,O
,in,O
,the,O
,hospital,O
,until,O
,he,O
,saw,O
,it,O
,written,O
,on,O
,a,O
,sign,O
,in,O
,the,O
,long,O
,procession,O
,line,O
,",",O
,congratulating,O
,him,O
,on,O
,his,O
,release,O
,from,O
,the,O
,hospital,O
,on,O
,Tuesday,O
,.,O
Sentence: 127,Dozens,O
,of,O
,nurses,O
,and,O
,doctors,O
,lined,O
,the,O
,walkway,O
,at,O
,the,O
,main,O
,entrance,O
,of,O
,the,O
,hospital,O
,cheering,O
,",",O
,clapping,O
,and,O
,cheering,O
,as,O
,Whalum,O
,finally,O
,joined,O
,his,O
,family,O
,.,O
Sentence: 128,"""",O
,When,O
,I,O
,brought,O
,him,O
,in,O
,",",O
,I,O
,thought,O
,it,O
,would,O
,only,O
,be,O
,a,O
,few,O
,days,O
,before,O
,he,O
,was,O
,released,O
,",",O
,and,O
,I,O
,could,O
,see,O
,him,O
,",",O
,"""",O
,his,O
,wife,O
,",",O
,India,O
,Scruggs,O
,",",O
,said,O
,.,O
Sentence: 129,However,O
,",",O
,Scruggs,O
,and,O
,the,O
,couple's,O
,children,O
,Isabella,O
,",",O
,5,O
,",",O
,and,O
,Justin,O
,",",O
,11,O
,wouldn't,O
,see,O
,Whalum,O
,for,O
,another,O
,43,O
,days,O
,due,O
,to,O
,hospital,O
,visitation,O
,and,O
,health,O
,restrictions,O
,when,O
,he,O
,was,O
,in,O
,the,O
,COVID,O
,19,O
,unit,O
,.,O
Sentence: 130,"""",O
,It's,O
,like,O
,Christmas,O
,",",O
,"""",O
,Whalum,O
,said,O
,when,O
,he,O
,finally,O
,saw,O
,the,O
,light,O
,of,O
,day,O
,outside,O
,the,O
,hospital,O
,",",O
,surrounded,O
,by,O
,his,O
,family,O
,",",O
,friends,O
,and,O
,medical,O
,team,O
,.,O
Sentence: 131,They,O
,were,O
,cheering,O
,him,O
,on,O
,with,O
,each,O
,step,O
,he,O
,took,O
,to,O
,the,O
,family's,O
,car,O
,.,O
Sentence: 132,Whalum,O
,is,O
,the,O
,last,O
,confirmed,O
,COVID,O
,19,O
,patient,O
,",",O
,now,O
,recovered,O
,",",O
,to,O
,be,O
,released,O
,out,O
,of,O
,36,O
,who,O
,were,O
,hospitalized,O
,at,O
,Williamson,O
,Medical,O
,Center,O
,during,O
,the,O
,coronavirus,O
,pandemic,O
,.,O
Sentence: 133,James,O
,Chappell,O
,",",O
,a,O
,registered,O
,nurse,O
,who,O
,served,O
,on,O
,the,O
,team,O
,caring,O
,for,O
,Whalum,O
,",",O
,called,O
,him,O
,"""",O
,a,O
,fighter,O
,.,O
Sentence: 134,"""",O
,"""",O
,You,O
,are,O
,family,O
,now,O
,",",O
,"""",O
,Chappell,O
,said,O
,as,O
,he,O
,hugged,O
,Whalum,O
,.,O
Sentence: 135,Katherine,O
,Mincey,O
,",",O
,also,O
,an,O
,RN,O
,",",O
,agreed,O
,and,O
,attributed,O
,Whalum's,O
,recovery,O
,to,O
,his,O
,"""",O
,determination,O
,and,O
,stubbornness,O
,to,O
,push,O
,through,O
,"""",O
,and,O
,the,O
,strong,O
,support,O
,of,O
,his,O
,family,O
,.,O
Sentence: 136,"""",O
,He,O
,has,O
,a,O
,wonderful,O
,support,O
,system,O
,.,O
Sentence: 137,We,O
,talked,O
,to,O
,his,O
,family,O
,every,O
,day,O
,",",O
,and,O
,we,O
,feel,O
,like,O
,they,O
,are,O
,our,O
,family,O
,",",O
,too,O
,",",O
,"""",O
,Mincey,O
,said,O
,.,O
Sentence: 138,Pulmonologist,O
,Dr,O
,.,O
Sentence: 139,Tufik,O
,Assad,O
,said,O
,seeing,O
,Whalum,O
,leave,O
,the,O
,hospital,O
,was,O
,"""",O
,an,O
,amazing,O
,feeling,O
,"""",O
,because,O
,",",O
,as,O
,far,O
,as,O
,COVID,O
,19,O
,cases,O
,go,O
,",",O
,he,O
,was,O
,"""",O
,the,O
,worst,O
,of,O
,the,O
,worst,O
,.,O
Sentence: 140,"""",O
,"""",O
,It's,O
,hard,O
,to,O
,describe,O
,",",O
,"""",O
,Assad,O
,said,O
,.,O
Sentence: 141,"""",O
,Isaiah,O
,was,O
,part,O
,of,O
,the,O
,first,O
,wave,O
,of,O
,cases,O
,in,O
,this,O
,pandemic,O
,.,O
Sentence: 142,It's,O
,impacted,O
,so,O
,many,O
,",",O
,and,O
,you,O
,get,O
,invested,O
,in,O
,people's,O
,lives,O
,emotionally,O
,and,O
,there's,O
,nothing,O
,that,O
,can,O
,take,O
,away,O
,from,O
,that,O
,connection,O
,.,O
Sentence: 143,"""",O
,Scruggs,O
,",",O
,who,O
,also,O
,contracted,O
,COVID,O
,19,O
,but,O
,had,O
,relatively,O
,mild,O
,symptoms,O
,",",O
,hugged,O
,each,O
,nurse,O
,and,O
,doctor,O
,before,O
,she,O
,pulled,O
,off,O
,to,O
,finally,O
,take,O
,Whalum,O
,home,O
,.,O
Sentence: 144,"""",O
,It's,O
,so,O
,exciting,O
,.,O
Sentence: 145,It's,O
,been,O
,a,O
,long,O
,road,O
,traveled,O
,with,O
,a,O
,lot,O
,of,O
,tears,O
,.,O
Sentence: 146,I'm,O
,thankful,O
,",",O
,"""",O
,she,O
,said,O
,.,O
Sentence: 147,"""",O
,The,O
,nurses,O
,and,O
,doctors,O
,are,O
,so,O
,amazing,O
,.,O
Sentence: 148,They,O
,called,O
,me,O
,every,O
,day,O
,to,O
,check,O
,on,O
,my,O
,symptoms,O
,and,O
,to,O
,give,O
,me,O
,updates,O
,.,O
Sentence: 149,They,O
,took,O
,care,O
,of,O
,us,O
,.,O
Sentence: 150,"""",O
,Whalum,O
,said,O
,the,O
,experience,O
,has,O
,been,O
,a,O
,journey,O
,.,O
Sentence: 151,"""",O
,My,O
,family,O
,and,O
,friends,O
,and,O
,God,O
,got,O
,me,O
,through,O
,",",O
,"""",O
,he,O
,said,O
,.,O
Sentence: 152,"""",O
,I,O
,can't,O
,wait,O
,to,O
,get,O
,back,O
,to,O
,my,O
,life,O
,.,O
Sentence: 153,"""",O
,He,O
,also,O
,offered,O
,advice,O
,to,O
,the,O
,public,O
,"""",O
,Do,O
,what,O
,people,O
,tell,O
,you,O
,to,O
,do,O
,.,O
Sentence: 154,It's,O
,serious,O
,.,O
Sentence: 155,"""",O
,Follow,O
,reporter,O
,Kerri,O
,Bartlett,O
,on,O
,Twitter,O
,keb1414,O
Sentence: 155,Mary,O
,Lanham's,O
,assisted,O
,living,O
,complex,O
,in,O
,Florida,B-geo
,tested,O
,all,O
,residents,O
,for,O
,COVID,O
,19,O
,once,O
,in,O
,March,O
,and,O
,again,O
,in,O
,April,B-tim
,even,O
,though,O
,no,O
,one,O
,showed,O
,symptoms,O
,.,O
Sentence: 156,The,O
,preventive,O
,measure,O
,put,O
,her,O
,daughter's,O
,mind,O
,at,O
,ease,O
,",",O
,since,O
,testing,O
,can,O
,detect,O
,the,O
,invisible,O
,enemy,O
,before,O
,it,O
,sickens,O
,",",O
,kills,O
,and,O
,spreads,O
,.,O
Sentence: 157,"""",O
,We're,O
,all,O
,struggling,O
,with,O
,this,O
,virus,O
,right,O
,now,O
,",",O
,"""",O
,said,O
,Paula,O
,Lanham,O
,Hahn,O
,",",O
,whose,O
,80,O
,year,O
,old,O
,mom,O
,lives,O
,at,O
,Dayspring,O
,Senior,O
,Living,O
,in,O
,Hilliard,B-geo
,",",O
,a,O
,town,O
,near,O
,the,O
,Georgia,B-geo
,border,O
,.,O
Sentence: 158,"""",O
,I'm,O
,sure,O
,families,O
,would,O
,feel,O
,a,O
,lot,O
,better,O
,if,O
,the,O
,residents,O
,were,O
,being,O
,tested,O
,everywhere,O
,.,O
Sentence: 159,"""",O
,But,O
,they're,O
,not,O
,.,O
Sentence: 160,At,O
,a,O
,nursing,O
,home,O
,across,O
,town,O
,",",O
,residents,O
,were,O
,tested,O
,for,O
,the,O
,coronavirus,O
,only,O
,after,O
,cases,O
,broke,O
,out,O
,.,O
Sentence: 161,At,O
,another,O
,nearby,O
,facility,O
,",",O
,residents,O
,haven't,O
,been,O
,tested,O
,.,O
Sentence: 162,On,O
,Monday,B-tim
,",",O
,the,O
,White,O
,House,O
,recommended,O
,all,O
,nursing,O
,home,O
,residents,O
,and,O
,staff,O
,members,O
,be,O
,tested,O
,over,O
,the,O
,next,O
,two,O
,weeks,O
,.,O
Sentence: 163,Testing,O
,thus,O
,far,O
,",",O
,though,O
,",",O
,has,O
,been,O
,arbitrary,O
,.,O
Sentence: 164,As,O
,the,O
,coronavirus,O
,has,O
,raced,O
,through,O
,long,O
,term,O
,care,O
,centers,O
,and,O
,killed,O
,thousands,O
,of,O
,America's,O
,most,O
,vulnerable,O
,seniors,O
,",",O
,testing,O
,has,O
,varied,O
,widely,O
,across,O
,facilities,O
,",",O
,even,O
,within,O
,the,O
,same,O
,states,O
,and,O
,communities,O
,.,O
Sentence: 165,There's,O
,still,O
,no,O
,federal,O
,mandate,O
,to,O
,test,O
,",",O
,although,O
,President,O
,Donald,O
,Trump,O
,said,O
,he'd,O
,consider,O
,one,O
,.,O
Sentence: 166,Rules,O
,about,O
,testing,O
,",",O
,and,O
,public,O
,reporting,O
,of,O
,results,O
,",",O
,differ,O
,from,O
,state,O
,to,O
,state,O
,and,O
,by,O
,type,O
,of,O
,facility,O
,.,O
Sentence: 167,Shortages,O
,of,O
,test,O
,kits,O
,linger,O
,",",O
,and,O
,there's,O
,no,O
,uniform,O
,standard,O
,on,O
,which,O
,entity,O
,should,O
,do,O
,the,O
,testing,O
,or,O
,how,O
,often,O
,.,O
Sentence: 168,Advocates,O
,for,O
,seniors,O
,say,O
,all,O
,of,O
,this,O
,is,O
,unacceptable,O
,.,O
Sentence: 169,It,O
,leaves,O
,families,O
,fearing,O
,for,O
,their,O
,loved,O
,ones',O
,lives,O
,.,O
Sentence: 170,"""",O
,We,O
,really,O
,need,O
,to,O
,be,O
,testing,O
,all,O
,the,O
,residents,O
,and,O
,staff,O
,in,O
,these,O
,facilities,O
,.,O
Sentence: 171,They,O
,are,O
,petri,O
,dishes,O
,",",O
,"""",O
,said,O
,Brian,O
,Lee,O
,",",O
,who,O
,leads,O
,the,O
,Families,O
,for,O
,Better,O
,Care,O
,advocacy,O
,group,O
,in,O
,Austin,B-geo
,",",O
,Texas,B-geo
,.,O
Sentence: 172,"""",O
,The,O
,bodies,O
,are,O
,still,O
,piling,O
,up,O
,.,O
Sentence: 173,These,O
,are,O
,our,O
,parents,O
,and,O
,grandparents,O
,.,O
Sentence: 174,They're,O
,not,O
,a,O
,disposable,O
,generation,O
,.,O
Sentence: 175,"""",O
,At,O
,least,O
,27,O
,",",O
,700,O
,residents,O
,and,O
,workers,O
,at,O
,long,O
,term,O
,care,O
,facilities,O
,have,O
,died,O
,from,O
,the,O
,coronavirus,O
,",",O
,according,O
,to,O
,a,O
,New,O
,York,O
,Times,O
,database,O
,.,O
Sentence: 176,Yet,O
,until,O
,May,B-tim
,3,I-tim
,",",O
,the,O
,Centers,O
,for,O
,Disease,O
,Control,O
,and,O
,Prevention,O
,didn't,O
,place,O
,long,O
,term,O
,care,O
,residents,O
,",",O
,even,O
,those,O
,with,O
,symptoms,O
,of,O
,COVID,O
,19,O
,",",O
,into,O
,the,O
,highest,O
,priority,O
,group,O
,for,O
,testing,O
,.,O
Sentence: 177,Hospitalized,O
,patients,O
,and,O
,health,O
,care,O
,workers,O
,with,O
,symptoms,O
,came,O
,first,O
,.,O
Sentence: 178,It,O
,wasn't,O
,until,O
,April,B-tim
,19,I-tim
,that,O
,the,O
,federal,O
,government,O
,began,O
,requiring,O
,nursing,O
,homes,O
,to,O
,report,O
,cases,O
,of,O
,COVID,O
,19,O
,to,O
,the,O
,CDC,O
,",",O
,plus,O
,notify,O
,residents,O
,and,O
,families,O
,about,O
,them,O
,.,O
Sentence: 179,The,O
,Centers,O
,for,O
,Medicare,O
,&,O
,Medicaid,O
,Services,O
,has,O
,said,O
,it,O
,expects,O
,to,O
,post,O
,the,O
,information,O
,weekly,O
,by,O
,the,O
,end,O
,of,O
,May,O
,.,O
Sentence: 180,But,O
,that,O
,rule,O
,doesn't,O
,apply,O
,to,O
,assisted,O
,living,O
,facilities,O
,",",O
,because,O
,they,O
,don't,O
,face,O
,federal,O
,oversight,O
,.,O
Sentence: 181,A,O
,Kaiser,O
,Family,O
,Foundation,O
,analysis,O
,said,O
,it's,O
,unclear,O
,how,O
,comparable,O
,the,O
,nursing,O
,home,O
,data,O
,will,O
,be,O
,across,O
,states,O
,.,O
Sentence: 182,Researchers,O
,pointed,O
,to,O
,wide,O
,variation,O
,among,O
,the,O
,39,O
,states,O
,that,O
,have,O
,reported,O
,data,O
,.,O
Sentence: 183,KHN,O
,is,O
,an,O
,editorially,O
,independent,O
,program,O
,of,O
,the,O
,foundation,O
,.,O
Sentence: 184,"""",O
,Together,O
,",",O
,transparency,O
,and,O
,testing,O
,are,O
,the,O
,solution,O
,.,O
Sentence: 185,They,O
,go,O
,hand,O
,in,O
,hand,O
,",",O
,"""",O
,Lee,O
,said,O
,.,O
Sentence: 186,"""",O
,But,O
,there's,O
,no,O
,consistent,O
,policy,O
,approach,O
,.,O
Sentence: 187,"""",O
,Douglas,O
,Adkins,O
,",",O
,executive,O
,director,O
,of,O
,the,O
,32,O
,bed,O
,Dayspring,O
,",",O
,said,O
,he,O
,wasn't,O
,going,O
,to,O
,wait,O
,for,O
,directions,O
,from,O
,Florida,O
,health,O
,officials,O
,to,O
,test,O
,residents,O
,who,O
,developed,O
,fevers,O
,or,O
,started,O
,coughing,O
,.,O
Sentence: 188,He,O
,wanted,O
,to,O
,find,O
,asymptomatic,O
,infections,O
,.,O
Sentence: 189,"""",O
,You've,O
,got,O
,to,O
,get,O
,ahead,O
,of,O
,this,O
,",",O
,"""",O
,he,O
,said,O
,.,O
Sentence: 190,"""",O
,I'm,O
,hunting,O
,the,O
,virus,O
,instead,O
,of,O
,letting,O
,it,O
,hunt,O
,us,O
,.,O
Sentence: 191,"""",O
,Adkins,O
,hired,O
,a,O
,South,O
,Florida,O
,company,O
,to,O
,test,O
,residents,O
,on,O
,March,B-tim
,10,I-tim
,and,O
,April,B-tim
,21,I-tim
,",",O
,with,O
,residents',O
,insurance,O
,paying,O
,for,O
,the,O
,$,O
,65,O
,tests,O
,.,O
Sentence: 192,All,O
,of,O
,those,O
,were,O
,negative,O
,.,O
Sentence: 193,He,O
,plans,O
,ongoing,O
,testing,O
,of,O
,residents,O
,and,O
,also,O
,requires,O
,all,O
,new,O
,workers,O
,to,O
,be,O
,tested,O
,before,O
,starting,O
,employment,O
,.,O
Sentence: 194,A,O
,10,O
,minute,O
,drive,O
,away,O
,",",O
,a,O
,few,O
,cases,O
,of,O
,COVID,O
,19,O
,had,O
,already,O
,arisen,O
,at,O
,Life,O
,Care,O
,Center,O
,of,O
,Hilliard,O
,by,O
,the,O
,time,O
,residents,O
,there,O
,got,O
,tested,O
,.,O
Sentence: 195,Les,O
,Hester,O
,",",O
,interim,O
,executive,O
,director,O
,at,O
,the,O
,nursing,O
,home,O
,",",O
,said,O
,in,O
,an,O
,emailed,O
,statement,O
,that,O
,health,O
,department,O
,workers,O
,in,O
,Nassau,O
,County,O
,helped,O
,with,O
,the,O
,tests,O
,.,O
Sentence: 196,Nine,O
,came,O
,back,O
,positive,O
,",",O
,five,O
,among,O
,residents,O
,and,O
,four,O
,among,O
,employees,O
,.,O
Sentence: 197,Lester,O
,wrote,O
,that,O
,they,O
,had,O
,put,O
,more,O
,than,O
,50,O
,residents,O
,in,O
,isolation,O
,to,O
,reduce,O
,the,O
,chance,O
,of,O
,an,O
,outbreak,O
,.,O
Sentence: 198,He,O
,called,O
,residents,O
,"""",O
,our,O
,highest,O
,priority,O
,.,O
Sentence: 199,"""",O
,About,O
,a,O
,half,O
,hour,O
,away,O
,in,O
,Jacksonville,O
,",",O
,administrators,O
,at,O
,the,O
,River,O
,Garden,O
,Hebrew,O
,Home,O
,for,O
,the,O
,Aged,O
,have,O
,been,O
,unable,O
,to,O
,get,O
,tests,O
,for,O
,residents,O
,of,O
,the,O
,180,O
,bed,O
,skilled,O
,nursing,O
,facility,O
,.,O
Sentence: 200,Marty,O
,Goetz,O
,",",O
,CEO,O
,of,O
,River,O
,Garden,O
,Senior,O
,Services,O
,",",O
,which,O
,runs,O
,the,O
,home,O
,",",O
,said,O
,he,O
,would,O
,consider,O
,buying,O
,tests,O
,on,O
,the,O
,open,O
,market,O
,",",O
,but,O
,he'd,O
,need,O
,help,O
,differentiating,O
,among,O
,the,O
,various,O
,types,O
,of,O
,tests,O
,",",O
,finding,O
,them,O
,and,O
,giving,O
,them,O
,to,O
,such,O
,a,O
,large,O
,number,O
,of,O
,residents,O
,.,O
Sentence: 201,"""",O
,It's,O
,like,O
,the,O
,wild,O
,",",O
,wild,O
,West,O
,out,O
,there,O
,",",O
,"""",O
,he,O
,said,O
,.,O
Sentence: 202,In,O
,the,O
,meantime,O
,",",O
,he,O
,has,O
,put,O
,in,O
,place,O
,infection,O
,control,O
,measures,O
,such,O
,as,O
,locking,O
,down,O
,the,O
,campus,O
,",",O
,requiring,O
,staff,O
,members,O
,to,O
,wear,O
,masks,O
,and,O
,not,O
,admitting,O
,new,O
,residents,O
,who,O
,haven't,O
,been,O
,tested,O
,for,O
,COVID,O
,19,O
,.,O
Sentence: 203,Ideally,O
,",",O
,Goetz,O
,said,O
,",",O
,he,O
,wants,O
,the,O
,state,O
,health,O
,department,O
,to,O
,test,O
,residents,O
,at,O
,the,O
,facility,O
,.,O
Sentence: 204,He,O
,wrote,O
,to,O
,state,O
,officials,O
,in,O
,mid,B-tim
,April,I-tim
,pleading,O
,his,O
,case,O
,.,O
Sentence: 205,"""",O
,Many,O
,of,O
,us,O
,have,O
,been,O
,waiting,O
,patiently,O
,to,O
,hear,O
,that,O
,Public,O
,Health,O
,will,O
,be,O
,testing,O
,100,O
,%,O
,of,O
,the,O
,nursing,O
,home,O
,and,O
,[,O
,assisted,O
,living,O
,facility,O
,],O
,residents,O
,and,O
,staff,O
,",",O
,because,O
,that,O
,will,O
,be,O
,the,O
,only,O
,way,O
,to,O
,get,O
,ahead,O
,of,O
,the,O
,virus,O
,",",O
,"""",O
,he,O
,wrote,O
,to,O
,state,O
,officials,O
,.,O
Sentence: 206,"""",O
,To,O
,date,O
,",",O
,all,O
,we,O
,have,O
,accomplished,O
,is,O
,chasing,O
,where,O
,the,O
,virus,O
,has,O
,been,O
,",",O
,not,O
,where,O
,it,O
,is,O
,headed,O
,.,O
Sentence: 207,"""",O
,Ronald,O
,Nessler,O
,",",O
,an,O
,environmental,O
,specialist,O
,with,O
,the,O
,Florida,O
,Department,O
,of,O
,Health,O
,said,O
,the,O
,state,O
,deploys,O
,"""",O
,rapid,O
,emergency,O
,support,O
,teams,O
,"""",O
,to,O
,facilities,O
,with,O
,COVID,O
,positive,O
,patients,O
,.,O
Sentence: 208,Republican,O
,Gov,O
,.,O
Sentence: 209,Ron,O
,DeSantis,O
,last,O
,month,O
,directed,O
,the,O
,Florida,O
,National,O
,Guard,O
,to,O
,help,O
,ramp,O
,up,O
,this,O
,testing,O
,.,O
Sentence: 210,And,O
,Florida's,O
,Agency,O
,for,O
,Health,O
,Care,O
,Administration,O
,issued,O
,an,O
,emergency,O
,rule,O
,on,O
,Sunday,O
,requiring,O
,nursing,O
,homes,O
,and,O
,assisted,O
,living,O
,facilities,O
,to,O
,allow,O
,state,O
,health,O
,officials,O
,inside,O
,for,O
,infection,O
,control,O
,",",O
,including,O
,required,O
,COVID,O
,19,O
,testing,O
,of,O
,staff,O
,.,O
Sentence: 211,But,O
,Goetz,O
,said,O
,not,O
,testing,O
,across,O
,the,O
,board,O
,before,O
,cases,O
,have,O
,been,O
,found,O
,is,O
,"""",O
,a,O
,little,O
,like,O
,sending,O
,the,O
,fire,O
,department,O
,after,O
,the,O
,house,O
,has,O
,burned,O
,down,O
,.,O
Sentence: 212,"""",O
,As,O
,deaths,O
,mount,O
,across,O
,the,O
,nation,O
,",",O
,the,O
,American,O
,Health,O
,Care,O
,Association,O
,",",O
,which,O
,represents,O
,more,O
,than,O
,14,O
,",",O
,000,O
,nursing,O
,homes,O
,",",O
,assisted,O
,living,O
,communities,O
,and,O
,other,O
,long,O
,term,O
,care,O
,facilities,O
,",",O
,said,O
,it,O
,supports,O
,the,O
,White,O
,House,O
,recommendation,O
,on,O
,testing,O
,.,O
Sentence: 213,"""",O
,What,O
,we,O
,need,O
